product_id,category,color,size,season,supplier,cost_price,list_price
P024665,tops,blue,m,winter,supplierd,9.07,175.13
P024666,dresses,white,m,summer,supplierb,5.83,104.33
P024667,dresses,blue,l,spring,supplierd,42.97,17.68
P024668,tops,blue,s,fall,suppliera,43.93,184.67
P024669,dresses,black,xs,summer,supplierd,15.06,31.58
P024670,bottoms,yellow,s,winter,supplierb,33.51,29.62
P024671,dresses,blue,xl,spring,suppliera,70.32,106.8
P024672,???,green,m,winter,supplierb,16.89,85.27
P024673,tops,green,xs,summer,supplierb,53.44,161.26
P024674,bottoms,blue,s,spring,supplierb,9.65,51.52
P024675,dresses,blue,xs,winter,supplierd,59.36,15.96
P024676,shoes,yellow,m,spring,suppliera,27.72,62.6
P024677,bottoms,,xs,fall,supplierb,23.41,117.41
P024678,dresses,green,xs,summer,suppliera,77.49,93.13
P024679,shoes,black,xs,summer,supplierd,72.42,98.3
P024680,tops,white,xl,winter,supplierb,75.36,27.56
P024681,tops,green,l,fall,supplierc,8.21,92.77
P024682,accessories,white,s,summer,suppliera,25.21,90.8
P024683,tops,white,xs,spring,supplierb,13.92,93.49
P024684,accessories,green,xl,fall,supplierb,45.52,56.24
P024685,tops,yellow,xs,summer,supplierd,30.34,167.59
P024686,tops,yellow,xs,summer,suppliera,27.04,187.74
P024687,tops,black,l,fall,supplierb,60.39,153.22
P024688,accessories,blue,xl,fall,supplierb,12.89,156.6
P024689,accessories,,l,winter,supplierb,38.1,129.15
P024690,bottoms,red,xl,winter,supplierd,61.48,167.0
P024691,dresses,blue,s,spring,supplierb,37.86,192.08
P024692,dresses,red,s,winter,supplierc,14.23,61.63
P024693,dresses,green,l,spring,supplierb,55.11,10.87
P024694,tops,blue,s,winter,supplierd,41.08,88.48
P024695,dresses,blue,xs,spring,supplierb,56.61,22.17
P024696,accessories,red,s,winter,supplierc,36.92,75.68
P024697,bottoms,black,s,summer,supplierd,27.35,18.08
P024698,shoes,yellow,s,winter,supplierb,25.22,154.68
P024699,bottoms,green,xs,winter,supplierd,62.82,34.3
P024700,dresses,green,xl,winter,supplierc,34.46,147.73
P024701,dresses,yellow,s,fall,supplierd,77.59,76.91
P024702,accessories,green,s,spring,supplierd,36.36,126.89
P024703,bottoms,blue,m,winter,supplierb,74.33,124.81
P024704,accessories,white,m,summer,suppliera,19.52,124.72
P024705,accessories,red,xl,spring,supplierb,65.06,54.53
P024706,shoes,yellow,s,fall,supplierd,35.25,197.61
P024707,accessories,,s,winter,supplierd,21.42,150.82
P024708,accessories,black,xl,winter,suppliera,19.87,71.3
P024709,shoes,black,xl,summer,supplierd,8.34,192.61
P024710,tops,blue,m,spring,supplierd,68.25,70.17
P024711,tops,red,xs,fall,suppliera,12.96,135.43
P024712,shoes,yellow,xl,spring,supplierc,24.17,184.78
P024713,accessories,green,m,summer,supplierb,55.94,135.4
P024714,dresses,green,l,fall,suppliera,36.38,29.21
P024715,bottoms,white,xs,fall,suppliera,8.1,140.62
P024716,dresses,yellow,m,summer,supplierc,17.07,109.85
P024717,dresses,blue,xl,summer,suppliera,62.54,50.15
P024718,accessories,white,l,summer,suppliera,45.25,26.21
P024719,bottoms,black,l,spring,supplierc,48.8,58.06
P024720,bottoms,green,xl,winter,supplierc,25.98,30.61
P024721,tops,yellow,xl,winter,supplierc,50.22,155.3
P024722,shoes,green,l,winter,supplierc,44.83,32.14
P024723,accessories,white,xs,spring,supplierc,40.13,47.39
P024724,bottoms,blue,l,winter,supplierc,21.9,30.25
P024725,accessories,white,xl,fall,suppliera,58.17,113.76
P024726,tops,yellow,xs,summer,suppliera,45.82,71.82
P024727,dresses,black,m,fall,supplierb,38.35,179.97
P024728,???,yellow,s,winter,suppliera,51.1,12.02
P024729,tops,blue,s,fall,supplierc,31.9,16.59
P024730,accessories,yellow,s,spring,supplierb,59.17,158.53
P024731,tops,black,m,summer,suppliera,67.6,57.46
P024732,???,blue,m,summer,supplierc,75.23,154.04
P024733,tops,white,l,spring,supplierb,30.4,170.65
P024734,tops,red,m,summer,supplierd,41.52,25.69
P024735,tops,white,m,fall,supplierb,37.6,157.28
P024736,tops,blue,xl,summer,suppliera,13.51,33.68
P024737,shoes,yellow,m,summer,supplierb,31.29,15.55
P024738,accessories,black,xl,winter,supplierc,64.47,159.42
P024739,dresses,white,l,summer,supplierb,27.1,129.66
P024740,accessories,blue,s,winter,supplierc,28.67,118.72
P024741,bottoms,black,xs,winter,supplierb,22.49,99.57
P024742,bottoms,black,s,summer,supplierb,55.78,168.43
P024743,accessories,black,l,winter,supplierc,35.71,49.23
P024744,tops,yellow,xs,fall,supplierc,20.09,98.26
P024745,shoes,blue,s,spring,supplierb,75.81,13.62
P024746,dresses,black,l,fall,supplierc,60.39,13.13
P024747,tops,black,l,fall,supplierb,32.19,197.67
P024748,accessories,white,xl,summer,supplierb,29.33,58.61
P024749,accessories,black,m,winter,suppliera,65.57,197.13
P024750,shoes,yellow,xl,summer,supplierb,23.07,116.51
P024751,shoes,red,xl,winter,supplierc,10.29,53.37
P024752,accessories,blue,s,winter,supplierd,53.49,194.43
P024753,tops,black,l,summer,suppliera,26.27,52.43
P024754,tops,black,m,spring,supplierb,15.11,172.04
P024755,tops,green,l,fall,supplierd,69.95,165.89
P024756,dresses,white,xs,winter,supplierb,65.53,69.57
P024757,dresses,black,s,spring,supplierd,50.57,182.98
P024758,tops,white,xl,fall,supplierd,27.5,50.32
P024759,accessories,white,m,spring,suppliera,32.87,196.73
P024760,shoes,red,m,spring,suppliera,10.35,81.55
P024761,bottoms,blue,m,spring,supplierc,73.8,58.58
P024762,shoes,red,xs,summer,suppliera,30.7,145.49
P024763,shoes,blue,xl,winter,supplierb,13.17,34.34
P024764,bottoms,green,m,summer,supplierc,66.75,92.65
P024765,tops,red,l,summer,supplierb,74.19,127.33
P024766,shoes,white,m,summer,suppliera,42.7,19.48
P024767,bottoms,black,m,fall,supplierb,24.3,33.91
P024768,accessories,green,m,winter,supplierc,45.68,95.37
P024769,accessories,blue,xs,fall,supplierb,41.85,162.77
P024770,accessories,red,xl,summer,suppliera,13.43,106.14
P024771,tops,green,l,summer,supplierb,53.36,62.38
P024772,shoes,yellow,s,winter,supplierd,40.93,56.16
P024773,shoes,red,m,fall,supplierd,54.94,189.45
P024774,dresses,white,xl,spring,suppliera,26.38,67.45
P024775,accessories,yellow,xs,winter,supplierc,73.81,57.2
P024776,tops,red,l,spring,supplierd,49.23,63.21
P024777,bottoms,blue,xl,spring,suppliera,52.31,194.75
P024778,tops,yellow,m,winter,supplierc,68.66,116.22
P024779,shoes,yellow,xl,winter,suppliera,17.63,139.65
P024780,accessories,blue,xs,winter,supplierc,65.9,180.62
P024781,dresses,black,s,summer,supplierd,75.24,167.62
P024782,tops,black,xs,summer,supplierd,37.13,68.54
P024783,dresses,blue,s,summer,supplierd,14.65,54.6
P024784,shoes,blue,m,spring,supplierb,47.59,80.45
P024785,bottoms,blue,l,spring,supplierd,53.78,103.05
P024786,tops,green,xs,winter,supplierc,57.21,84.24
P024787,shoes,yellow,l,winter,supplierc,77.87,85.32
P024788,accessories,red,xs,winter,supplierd,15.43,173.37
P024789,tops,green,l,summer,supplierd,62.98,161.22
P024790,dresses,white,s,summer,supplierb,26.51,177.88
P024791,tops,black,xl,winter,supplierd,71.58,36.28
P024792,shoes,red,xl,fall,supplierc,64.62,27.7
P024793,shoes,black,s,summer,supplierc,27.74,15.04
P024794,dresses,white,s,fall,supplierb,38.87,170.13
P024795,shoes,blue,m,spring,suppliera,10.46,72.41
P024796,tops,black,xs,summer,suppliera,77.75,16.08
P024797,dresses,blue,l,winter,supplierc,74.57,63.59
P024798,shoes,black,s,spring,supplierd,79.24,107.66
P024799,shoes,white,l,spring,supplierd,73.29,145.14
P024800,tops,,xs,summer,suppliera,9.2,73.37
P024801,shoes,white,l,fall,supplierc,67.15,24.07
P024802,tops,red,xl,fall,supplierb,77.97,120.8
P024803,accessories,green,m,spring,supplierc,8.05,41.24
P024804,tops,white,xs,spring,suppliera,79.6,41.13
P024805,bottoms,black,xs,spring,supplierb,55.94,107.71
P024806,shoes,red,m,winter,supplierb,19.08,104.94
P024807,accessories,white,xs,summer,supplierc,20.46,58.57
P024808,dresses,black,m,fall,suppliera,69.02,76.48
P024809,bottoms,yellow,s,summer,supplierc,6.43,43.26
P024810,dresses,white,s,fall,supplierb,25.28,103.79
P024811,bottoms,white,l,fall,supplierd,37.87,109.06
P024812,accessories,blue,xl,fall,supplierb,36.74,155.12
P024813,accessories,black,xl,spring,supplierc,7.3,92.36
P024814,accessories,green,xs,spring,supplierd,12.28,162.65
P024815,bottoms,white,xs,fall,suppliera,49.29,81.75
P024816,tops,red,l,spring,supplierc,11.07,149.65
P024817,dresses,black,xl,summer,supplierb,45.79,135.5
P024818,tops,green,s,spring,supplierb,17.79,33.27
P024819,tops,black,s,summer,suppliera,64.49,59.91
P024820,shoes,yellow,m,fall,suppliera,42.39,155.52
P024821,dresses,green,s,winter,supplierd,57.12,155.54
P024822,bottoms,green,xl,summer,supplierd,61.4,101.68
P024823,shoes,white,m,summer,suppliera,19.34,110.88
P024824,shoes,blue,xs,spring,supplierd,54.31,80.25
P024825,accessories,black,l,spring,supplierd,55.05,48.89
P024826,bottoms,red,xl,summer,supplierc,31.58,115.89
P024827,tops,,s,fall,supplierb,40.11,192.44
P024828,tops,red,m,fall,supplierc,57.55,35.08
P024829,tops,blue,s,spring,supplierc,19.24,174.95
P024830,accessories,red,xs,fall,supplierd,44.26,179.06
P024831,tops,black,s,winter,suppliera,36.42,155.69
P024832,dresses,red,s,spring,suppliera,32.75,196.1
P024833,tops,yellow,l,fall,supplierd,67.8,96.65
P024834,tops,black,s,winter,supplierc,52.63,109.32
P024835,dresses,green,l,winter,suppliera,73.91,51.36
P024836,accessories,white,m,fall,supplierd,39.84,22.39
P024837,shoes,blue,xs,spring,supplierd,73.3,183.15
P024838,bottoms,blue,l,winter,supplierb,40.62,57.23
P024839,accessories,red,s,winter,supplierb,50.66,139.47
P024840,tops,black,m,winter,supplierb,14.72,145.5
P024841,shoes,yellow,l,summer,supplierb,38.75,152.58
P024842,bottoms,white,l,spring,supplierb,8.17,162.09
P024843,bottoms,yellow,m,spring,suppliera,32.42,109.85
P024844,bottoms,red,xs,fall,supplierd,69.22,104.31
P024845,dresses,yellow,m,summer,supplierc,12.91,113.6
P024846,dresses,white,xs,spring,suppliera,74.49,63.1
P024847,shoes,black,xs,fall,supplierc,25.47,164.27
P024848,tops,yellow,s,spring,supplierb,14.14,82.1
P024849,shoes,red,l,winter,supplierd,64.36,184.97
P024850,tops,red,m,winter,suppliera,65.25,33.55
P024851,accessories,yellow,xs,winter,suppliera,38.52,131.75
P024852,bottoms,white,m,summer,supplierc,6.69,143.3
P024853,bottoms,red,l,fall,suppliera,18.04,79.49
P024854,dresses,yellow,m,fall,suppliera,18.13,70.97
P024855,accessories,white,xl,spring,supplierc,33.69,166.64
P024856,accessories,yellow,m,winter,suppliera,22.72,83.95
P024857,tops,yellow,xs,winter,supplierb,74.36,97.36
P024858,accessories,black,s,winter,supplierd,25.28,136.72
P024859,dresses,white,xl,summer,supplierb,46.73,116.85
P024860,tops,black,s,spring,suppliera,30.63,192.28
P024861,shoes,black,s,winter,suppliera,29.12,182.97
P024862,tops,green,l,spring,suppliera,55.04,171.97
P024863,shoes,white,s,summer,supplierd,64.81,19.94
P024864,tops,blue,s,spring,supplierc,52.42,124.49
P024865,bottoms,green,m,fall,suppliera,47.6,15.1
P024866,shoes,green,xl,spring,suppliera,36.09,134.76
P024867,dresses,white,xl,summer,supplierb,31.08,85.75
P024868,shoes,green,m,winter,supplierc,69.0,71.8
P024869,shoes,green,xs,summer,suppliera,67.63,174.57
P024870,tops,red,xl,fall,supplierd,57.86,116.99
P024871,bottoms,black,xl,fall,supplierb,46.53,125.6
P024872,tops,blue,xl,spring,supplierb,74.28,179.55
P024873,tops,white,l,spring,suppliera,22.26,154.13
P024874,bottoms,red,xl,fall,supplierc,49.39,49.13
P024875,tops,yellow,xs,winter,supplierc,55.01,60.76
P024876,bottoms,yellow,xl,winter,supplierc,43.85,158.3
P024877,dresses,blue,xs,fall,supplierb,11.29,65.18
P024878,bottoms,blue,xl,winter,supplierd,76.14,46.65
P024879,accessories,red,xs,spring,suppliera,30.84,56.1
P024880,bottoms,yellow,m,winter,supplierc,51.0,109.45
P024881,bottoms,white,xl,spring,supplierd,35.04,116.24
P024882,accessories,black,xs,winter,supplierd,41.39,181.02
P024883,bottoms,red,l,spring,supplierc,52.5,149.62
P024884,shoes,green,l,fall,supplierd,50.54,64.53
P024885,tops,yellow,m,fall,suppliera,23.66,29.9
P024886,tops,blue,s,spring,supplierb,6.79,191.11
P024887,dresses,green,l,winter,suppliera,61.99,192.85
P024888,dresses,white,xl,spring,supplierd,58.98,103.46
P024889,accessories,yellow,m,winter,supplierd,50.1,150.32
P024890,shoes,yellow,xs,summer,supplierc,74.58,141.74
P024891,dresses,black,xs,spring,supplierd,63.85,109.01
P024892,tops,black,xs,fall,supplierb,34.65,55.87
P024893,dresses,black,xs,fall,supplierb,61.61,87.47
P024894,dresses,yellow,xl,winter,supplierd,6.91,118.48
P024895,bottoms,green,l,winter,supplierd,24.25,170.96
P024896,dresses,white,xs,winter,supplierd,77.1,111.62
P024897,accessories,green,xl,summer,supplierb,39.91,145.06
P024898,tops,yellow,m,spring,supplierc,61.3,21.66
P024899,accessories,blue,xl,fall,supplierd,74.74,37.45
P024900,accessories,black,m,spring,supplierb,44.53,181.28
P024901,shoes,white,l,summer,supplierb,24.51,95.53
P024902,bottoms,green,xs,spring,supplierd,50.62,26.05
P024903,accessories,,s,fall,supplierd,9.15,170.97
P024904,shoes,green,m,winter,supplierb,39.06,172.45
P024905,tops,green,s,winter,suppliera,58.77,68.88
P024906,tops,yellow,xl,fall,supplierd,13.09,113.84
P024907,shoes,green,xl,winter,supplierd,52.79,39.25
P024908,accessories,blue,s,spring,supplierc,6.47,135.43
P024909,accessories,black,l,spring,suppliera,25.87,117.64
P024910,bottoms,,xs,spring,supplierb,9.89,70.07
P024911,bottoms,blue,xl,summer,suppliera,59.48,96.27
P024912,tops,yellow,s,summer,supplierd,68.04,122.6
P024913,bottoms,white,s,winter,supplierb,60.75,94.32
P024914,shoes,white,m,summer,supplierb,27.84,168.29
P024915,tops,yellow,s,winter,supplierc,40.4,54.77
P024916,accessories,blue,s,fall,supplierb,35.55,161.39
P024917,tops,blue,m,spring,supplierd,15.46,60.57
P024918,dresses,blue,m,summer,supplierc,48.16,151.09
P024919,tops,white,xl,spring,supplierc,33.69,165.25
P024920,bottoms,green,l,winter,supplierc,38.92,41.29
P024921,shoes,black,xl,winter,supplierc,23.06,129.25
P024922,accessories,green,l,winter,supplierd,37.14,155.4
P024923,accessories,red,xs,summer,supplierc,28.97,35.64
P024924,bottoms,blue,m,winter,suppliera,6.63,104.45
P024925,bottoms,green,xl,summer,supplierc,67.34,18.12
P024926,bottoms,black,m,fall,suppliera,35.26,16.38
P024927,dresses,green,m,summer,supplierd,46.57,93.49
P024928,shoes,red,l,summer,suppliera,5.81,140.42
P024929,dresses,red,s,fall,suppliera,60.72,162.34
P024930,bottoms,green,s,fall,supplierc,55.65,54.6
P024931,shoes,yellow,m,spring,supplierc,46.67,46.56
P024932,bottoms,yellow,xl,winter,suppliera,15.75,33.79
P024933,shoes,yellow,xl,fall,supplierd,70.89,158.08
P024934,accessories,black,l,winter,suppliera,66.68,158.54
P024935,dresses,green,xs,winter,supplierd,54.92,70.57
P024936,bottoms,blue,xl,spring,suppliera,53.7,182.22
P024937,bottoms,black,xs,winter,supplierb,61.42,91.76
P024938,tops,white,m,fall,supplierc,69.31,193.22
P024939,accessories,black,l,winter,suppliera,56.61,178.97
P024940,bottoms,green,l,fall,supplierc,69.37,33.4
P024941,dresses,green,m,winter,supplierd,29.01,191.92
P024942,accessories,white,m,spring,supplierd,60.19,42.16
P024943,bottoms,red,xs,fall,suppliera,48.16,136.65
P024944,dresses,green,xl,summer,supplierc,53.26,187.77
P024945,tops,red,xl,summer,supplierd,68.36,95.72
P024946,tops,red,s,fall,supplierc,12.02,134.25
P024947,dresses,blue,xs,fall,suppliera,54.85,148.42
P024948,accessories,yellow,l,fall,supplierb,24.12,43.04
P024949,dresses,red,xs,winter,supplierd,18.63,134.77
P024950,dresses,black,xs,winter,supplierc,72.57,90.93
P024951,tops,yellow,m,spring,supplierd,63.32,122.67
P024952,tops,red,m,winter,suppliera,29.14,110.47
P024953,tops,yellow,m,winter,supplierc,47.86,75.16
P024954,bottoms,blue,m,spring,supplierc,65.35,37.86
P024955,bottoms,green,m,winter,supplierc,47.48,20.95
P024956,shoes,green,xs,winter,supplierc,21.61,103.98
P024957,bottoms,white,m,summer,supplierd,59.84,75.09
P024958,accessories,red,xl,fall,supplierb,62.09,14.05
P024959,accessories,black,xl,winter,supplierd,57.12,61.03
P024960,tops,white,s,fall,suppliera,13.12,47.07
P024961,dresses,white,xl,spring,suppliera,77.07,137.02
P024962,tops,blue,s,summer,supplierc,46.0,152.27
P024963,dresses,green,xl,spring,suppliera,50.86,129.97
P024964,tops,red,l,winter,supplierd,23.44,66.71
P024965,tops,yellow,s,winter,supplierb,45.9,161.84
P024966,accessories,yellow,xs,spring,supplierb,40.03,93.49
P024967,dresses,red,m,summer,supplierb,45.7,101.76
P024968,shoes,green,s,fall,suppliera,64.25,86.02
P024969,shoes,yellow,xl,summer,supplierc,59.75,31.57
P024970,tops,blue,xs,spring,suppliera,67.3,161.14
P024971,tops,blue,xl,winter,supplierc,25.5,153.36
P024972,accessories,blue,xs,winter,supplierd,18.08,123.06
P024973,dresses,black,xl,summer,supplierb,16.42,96.98
P024974,tops,red,m,winter,supplierc,61.16,46.97
P024975,shoes,blue,l,winter,supplierb,40.99,53.57
P024976,dresses,,xl,spring,supplierc,5.42,166.63
P024977,tops,green,xl,winter,suppliera,56.42,80.19
P024978,dresses,white,s,spring,supplierc,7.88,35.08
P024979,accessories,white,m,fall,supplierc,12.33,164.16
P024980,shoes,white,xs,winter,supplierb,29.41,152.97
P024981,dresses,red,s,spring,suppliera,10.46,90.47
P024982,shoes,black,m,winter,suppliera,31.87,68.8
P024983,tops,red,m,fall,supplierc,51.62,188.62
P024984,bottoms,yellow,s,summer,suppliera,46.06,100.84
P024985,dresses,green,xs,summer,supplierc,66.43,117.75
P024986,shoes,blue,l,fall,supplierd,44.15,162.52
P024987,dresses,red,s,spring,supplierd,39.12,54.49
P024988,???,white,xl,fall,supplierb,50.13,16.73
P024989,tops,black,l,spring,supplierb,15.97,198.8
P024990,shoes,green,xs,fall,suppliera,79.0,75.31
P024991,accessories,blue,xs,fall,suppliera,62.1,110.09
P024992,dresses,black,s,summer,supplierc,39.02,59.42
P024993,dresses,red,s,winter,supplierc,43.09,72.59
P024994,tops,red,l,winter,supplierb,19.5,73.61
P024995,dresses,black,l,winter,supplierd,76.82,76.07
P024996,shoes,black,xl,summer,suppliera,20.9,131.07
P024997,bottoms,blue,xl,winter,suppliera,22.59,169.71
P024998,tops,white,xl,winter,supplierd,46.87,170.92
P024999,bottoms,black,l,spring,supplierd,40.3,21.58
P025000,dresses,blue,m,spring,suppliera,68.55,37.13
P025001,accessories,black,l,fall,supplierd,41.56,118.89
P025002,shoes,yellow,xl,summer,suppliera,79.42,176.79
P025003,dresses,black,m,fall,suppliera,45.36,111.58
P025004,shoes,yellow,xl,summer,supplierb,57.42,46.18
P025005,dresses,white,m,spring,supplierd,79.92,42.35
P025006,dresses,blue,xs,spring,suppliera,51.41,149.52
P025007,dresses,red,l,spring,supplierb,5.91,190.55
P025008,tops,blue,xs,fall,supplierb,48.51,32.97
P025009,bottoms,blue,s,summer,suppliera,65.72,126.22
P025010,accessories,blue,xs,spring,suppliera,56.86,170.54
P025011,bottoms,white,xs,fall,supplierb,32.03,111.91
P025012,bottoms,white,s,spring,supplierb,51.21,189.06
P025013,shoes,green,l,fall,supplierd,41.92,118.19
P025014,tops,yellow,xl,fall,supplierc,49.34,55.79
P025015,tops,red,l,summer,supplierb,50.74,13.1
P025016,dresses,white,xl,summer,supplierb,61.62,48.37
P025017,bottoms,yellow,s,spring,suppliera,13.38,67.91
P025018,accessories,white,m,winter,supplierd,9.97,195.94
P025019,shoes,blue,s,summer,supplierc,36.22,134.17
P025020,tops,blue,l,winter,supplierc,40.32,198.53
P025021,dresses,yellow,m,winter,supplierd,66.98,91.54
P025022,accessories,black,s,fall,supplierd,21.21,169.65
P025023,bottoms,black,l,spring,supplierd,47.33,66.48
P025024,accessories,black,m,winter,supplierd,41.12,165.79
P025025,tops,yellow,l,winter,supplierd,21.57,197.54
P025026,shoes,white,s,summer,supplierd,72.97,184.8
P025027,bottoms,black,xs,summer,supplierb,34.49,104.95
P025028,???,red,xs,winter,supplierd,7.7,47.85
P025029,accessories,yellow,s,fall,supplierb,24.57,125.0
P025030,accessories,black,xl,spring,supplierd,79.02,164.36
P025031,dresses,green,l,spring,supplierd,11.78,15.07
P025032,bottoms,green,s,fall,suppliera,64.87,160.93
P025033,accessories,blue,xs,winter,supplierc,37.48,77.5
P025034,tops,white,l,fall,supplierc,50.49,72.18
P025035,tops,yellow,xl,fall,suppliera,27.06,198.71
P025036,shoes,green,xs,winter,supplierb,28.99,43.72
P025037,tops,red,m,summer,suppliera,33.58,30.91
P025038,accessories,blue,xl,summer,suppliera,24.48,111.88
P025039,tops,green,l,summer,supplierc,57.06,99.44
